100000 67243
6508 50475 32
72105 14589 64
53751 77418 62
58451 73412 67
34571 40830 32
56391 11922 31
34010 15347 7
20573 1897 53
58607 45484 8
41907 9585 28
90963 85765 81
95184 75254 22
76988 17514 26
99180 50766 73
22593 97892 44
69381 3447 21
34305 21196 15
75337 70320 2
54258 52183 50
96051 86712 91
68424 91192 5
76397 83266 85
10062 66395 84
82546 17467 67
40388 174 24
71863 6910 33
17128 8206 75
63294 40185 3
63498 29158 60
87557 85627 66
8452 33522 71
96223 47693 82
13684 97266 75
43574 17010 12
92786 93744 54
34050 59877 61
39607 6433 27
52538 36701 72
23929 47346 35
4512 68575 52
44963 16353 83
46238 68938 66
46979 84330 89
30032 47952 61
17467 29840 94
8569 22164 3
8076 17807 65
13812 82856 100
25564 51842 70
10501 89644 18
19513 57439 17
33218 66671 84
2481 93443 76
82655 95815 52
60171 54516 92
41093 75201 23
95815 21673 86
1581 77832 35
36242 67333 7
20608 61598 74
24630 24061 22
26890 83685 16
96010 29010 63
76454 2031 28
93205 75053 30
91268 36263 58
32134 26854 27
58851 45804 40
9585 42488 95
15435 52375 15
71542 68434 45
85152 46480 15
68637 32056 77
30288 45648 8
72308 24287 45
72105 4679 36
65921 74389 8
55517 62348 7
93142 34495 18
72105 80669 5
66671 1673 82
99153 59279 97
3036 74825 6
8452 57856 62
68291 56992 31
50325 99734 89
60933 64625 14
90926 92102 9
4846 70989 4
93681 20906 25
75579 82052 100
88397 36784 17
35987 25225 11
71240 76249 80
51999 24873 60
45961 39903 31
48992 86657 1
1600 58589 50
7585 70236 68
91199 48499 57
42351 43653 87
76843 17261 77
51774 82026 52
14464 91060 94
43750 8872 5
75453 50807 7
51023 40013 78
43924 14996 15
33445 18710 98
23192 27036 71
85765 18929 82
51999 45892 50
34495 77772 81
84813 60116 88
11442 40888 10
16849 4529 97
59088 34610 93
51842 39687 52
37104 87555 63
36235 24320 51
33522 44005 62
95973 94635 23
51676 99130 31
58258 55190 30
10890 53904 84
73742 18801 89
59281 59759 54
14557 91638 99
26759 62406 89
41567 57586 33
60047 36593 83
85761 99862 49
13856 41186 6
25575 4504 71
88358 83932 44
58024 75235 87
10942 72946 81
5598 65925 100
50063 5387 50
66311 24115 95
21196 46493 34
93032 95795 50
18929 33232 72
25729 37388 72
57856 76674 86
32013 78480 61
16201 15345 84
10062 44248 95
26505 85777 61
96693 73562 9
80904 18894 41
21903 54466 66
76390 80349 56
93993 84838 83
47425 62255 46
17140 47813 90
40388 83058 11
11442 90461 17
76988 47915 38
49988 47761 98
74323 96113 43
85257 49813 91
83058 52951 72
35128 68052 20
62496 87796 5
79741 37266 40
62674 88026 75
41372 99962 65
73165 52821 70
43639 4062 38
9179 75 28
29158 89018 46
40019 18724 17
26410 64151 25
40106 51775 2
69729 3048 30
6957 37013 84
51775 31235 74
92049 1253 9
34377 62179 87
61802 62018 25
4529 25069 10
15418 81355 83
20826 86543 32
29303 96685 25
88354 6723 18
18283 57260 48
91696 57740 95
77222 95306 29
39136 5910 22
45115 21656 44
75453 25141 77
11366 29036 75
39767 16685 82
70512 71750 47
33218 48491 47
57724 48973 98
86712 71292 21
54117 83004 34
4647 72249 31
15499 63167 73
6441 76616 62
83609 81972 15
78970 28224 87
2238 78212 78
34495 54345 76
5905 26899 63
44911 60759 49
11444 26976 58
26496 24976 71
47758 29748 2
27605 47372 27
52951 39335 77
35669 28342 78
20906 54809 51
47333 11565 20
84950 58427 11
43659 79419 94
73567 83276 41
37104 45718 71
8401 63656 93
45176 36175 91
87555 55250 2
36086 730 92
59454 81818 25
1591 45112 67
91268 40179 83
11055 10211 76
41474 23772 93
23192 10922 21
35773 65056 16
58272 78074 70
58272 9762 25
45176 20751 3
14782 14508 95
25728 93266 86
85896 14698 23
5387 29677 94
72720 53925 19
88428 76185 86
75337 3398 50
15209 13820 20
57689 27166 46
74576 95080 92
79097 30771 51
48710 30038 36
92853 88777 4
43902 31564 44
75590 52437 20
41503 67166 96
94927 11773 70
75337 51988 5
41464 86485 9
3447 91166 67
39903 67579 34
15693 16573 22
19841 52083 5
18170 11312 15
19133 84157 40
79219 77881 43
38788 96300 22
74438 90076 8
40155 11092 83
57856 67300 56
54258 28977 96
94433 95478 19
14401 54177 83
34605 49010 9
51988 21406 72
63195 25645 23
62018 90464 28
52081 900 40
75408 91940 89
31475 18934 85
2874 22341 16
68087 28622 71
80349 88213 56
77028 98934 65
73249 89149 81
5596 2682 43
91091 54988 74
35890 55571 45
32685 92039 84
52706 38040 51
48050 59688 81
80953 59697 12
12577 56556 69
32685 52901 43
2406 14427 61
49164 84473 37
1600 12243 5
53904 78748 64
52589 23554 37
41186 27143 2
45828 4202 3
34900 69593 96
57037 138 5
23648 35776 35
60223 33213 46
72246 36007 48
86625 92327 10
46575 27307 85
83386 44785 66
85007 86722 39
84473 42106 57
5781 13384 1
38463 16244 86
5905 76801 72
50155 93148 95
61471 30058 42
75337 5209 69
61598 98836 24
95647 14407 29
64476 83140 65
82791 78130 47
15056 40338 51
43902 92651 27
52083 57480 90
63195 92404 13
44322 90988 17
84393 54591 7
89018 57852 81
21631 92089 32
98653 86618 69
79097 52909 29
79122 633 74
5684 33508 50
63195 77126 74
57272 32282 58
21581 95410 4
71034 21914 54
31716 42988 65
19633 80311 41
26140 60712 23
6482 98241 34
15199 86490 74
77886 76919 7
54432 1609 35
80751 71832 11
4269 16871 67
19371 34157 64
53450 15271 40
73635 10377 92
14876 44675 43
78931 87934 2
96344 81425 57
5915 48566 53
54073 48296 38
78566 22902 79
13468 47249 98
39517 94162 50
20827 79513 55
6849 17490 30
66414 151 45
45432 15688 95
20643 13781 82
70500 43013 6
549 96139 74
60196 55177 37
70136 25393 98
68495 80793 15
94638 2614 97
82026 51351 79
27036 41228 11
4269 61560 46
53671 21098 72
77126 29077 32
82482 35757 3
4740 15556 70
40019 22903 52
1600 43881 14
21590 75401 25
10792 69053 10
82856 53131 16
28059 63852 18
44911 44392 36
65652 38413 71
5764 31645 50
22078 68824 71
57741 52747 61
77881 37212 69
39136 70880 15
5905 48112 13
80519 23942 12
14589 58714 69
43514 1354 97
52130 3551 99
4846 44928 53
16573 57862 22
87386 78228 54
50766 88709 85
28977 82705 23
86442 73991 25
34284 25252 59
52821 10752 85
52029 8766 15
96375 34217 54
66625 76944 4
93613 56009 98
58714 10914 47
68055 30899 29
40705 98015 52
29840 56341 19
40452 72461 35
3465 63443 24
62228 87685 84
61468 30342 80
62725 7326 67
29840 49019 82
25228 10267 3
86886 72523 48
11275 68378 70
21098 70986 50
92327 97916 67
84795 56492 87
25410 82657 17
96051 5546 12
72648 3337 94
71229 72643 71
56419 68062 23
54380 40301 19
16159 21150 7
86712 2630 15
84602 8751 58
76919 64018 2
20498 53808 62
27457 94294 29
87084 58720 3
39517 1597 56
83140 30539 77
69271 96392 86
30363 21333 61
16567 12354 12
32351 54888 80
83234 31627 33
53685 8438 28
24873 27368 11
36242 96746 5
43574 21014 59
96693 53518 73
97848 90079 74
26542 17020 13
40432 61884 70
24320 78025 84
12199 66834 88
93652 96820 19
1357 60502 56
49939 19025 22
71034 92958 85
64540 92741 1
80999 97697 54
77908 56641 72
83170 94496 14
13031 39280 41
87685 15709 38
26759 4151 87
13020 50031 51
63156 34429 65
52202 78657 18
97848 8810 97
90963 7141 60
90057 94894 30
96568 31904 46
53434 90100 34
6508 76403 4
98015 70229 48
8996 84986 14
21631 39756 25
59423 98525 47
43442 53932 2
14898 79026 33
32725 62659 98
36201 49946 39
69015 27099 55
25728 43603 63
41474 66154 61
15969 32672 18
85090 53423 41
96435 94006 45
18213 58343 93
47813 22397 8
3398 73474 60
9873 75584 15
84795 30214 99
67721 54375 52
34305 98315 48
84283 65733 40
49988 50322 20
96715 62785 59
30771 99332 34
63091 22147 29
83140 29292 99
38611 95138 88
33508 34978 60
87820 40208 13
50492 56421 83
12354 82330 96
83276 65148 45
61598 40598 78
85896 78298 22
64674 44747 95
42818 11080 18
78025 99935 18
15688 14547 12
99869 97014 14
95143 69868 1
46099 86922 43
51283 17350 39
93460 12708 89
82657 11053 14
60558 58011 3
13309 19592 78
42358 21712 43
970 19148 12
95882 94639 17
29303 84661 53
81819 17067 58
52083 80773 45
53880 65701 58
90900 80572 2
16871 25851 5
89050 31833 65
22593 33395 56
25828 42962 29
13428 44302 2
64758 30155 50
16696 91136 95
64476 59106 57
13812 89976 48
84330 67603 60
37285 75736 57
66207 17888 28
28263 60982 86
16585 33010 40
36278 71499 32
59281 71959 67
51988 74436 99
17490 15477 86
31833 59295 34
2260 93119 50
56556 18683 61
11204 55215 94
11550 82625 25
43881 91877 95
39335 3664 74
30155 64382 41
64441 136 18
22612 45652 95
51988 91153 91
98879 11694 99
83685 45910 79
87940 16635 13
30771 99736 47
45807 49897 30
92452 37654 17
53769 28623 19
65892 991 30
93037 98995 35
37002 33972 67
95306 56672 31
93266 26328 82
20391 1315 22
49213 74785 90
97708 32115 55
87601 4601 2
9503 82016 6
52933 94948 69
97327 6368 56
99795 25364 68
40857 26817 47
38995 48801 68
23335 43657 64
35553 34575 82
40301 19488 56
72308 61898 78
28145 70252 91
55121 55335 60
29036 21544 11
20185 68686 80
38248 21946 80
63910 30990 69
85413 66635 60
88026 29444 7
22903 63545 51
10256 5264 55
62255 37634 14
87307 37905 15
59697 88632 24
29834 99226 27
52437 37418 47
78343 13427 16
46099 42257 63
82920 55171 1
64173 5603 75
74008 58475 41
12099 40279 12
23818 46071 95
64382 19742 97
33572 90500 41
80416 12262 30
58835 41914 49
36401 42181 69
63410 68044 20
7336 83697 62
4840 91510 22
10460 81320 49
14407 27027 48
99962 18273 15
64173 44890 88
59113 63695 31
47251 84121 47
49170 29948 41
71745 62399 16
18382 62665 93
41093 75599 37
38775 22392 3
56870 92444 65
34377 99991 51
90100 10425 15
64973 41430 81
44322 83632 71
21796 66712 77
97916 51838 96
80519 39836 70
4093 57616 84
30784 88825 16
32013 43372 94
20796 74972 70
5011 42928 93
72267 92229 17
63443 66344 87
74375 25289 17
3109 38921 93
24976 87779 38
3465 55439 78
3398 92624 47
39902 97702 51
56307 54154 70
92142 33768 17
83407 75124 81
68062 21475 38
68588 99480 81
13149 70397 52
28263 45391 44
25141 77510 15
22352 78215 77
79097 37330 82
75453 6449 4
67283 60453 12
64794 39905 33
85072 92617 63
84602 23194 41
32556 29734 5
69271 39955 63
62399 94931 100
42257 4910 25
70986 77436 91
842 79963 72
62659 12697 7
17078 3285 41
14782 12478 78
39005 71554 26
991 45295 62
40888 1935 32
61802 37987 75
30354 9563 65
61802 1556 94
65892 23175 54
77832 5990 70
34495 9711 23
33266 41500 62
13046 53701 10
5303 5053 3
88051 81208 97
50175 80637 99
49897 41494 86
4151 92519 6
61043 80761 34
43013 65060 92
83170 46262 95
79122 27725 81
43719 7490 59
10267 35305 20
15700 54958 76
36242 8243 31
80773 1433 10
91166 9104 48
73991 20089 48
25645 78636 51
41455 69395 63
22571 85395 85
44733 13065 76
30354 28360 10
36297 14449 61
44675 98260 78
63177 36936 71
36175 76961 19
70700 49096 87
98315 54166 44
31236 77159 27
51283 14230 63
10469 65446 70
7490 93423 7
33995 26455 64
76249 98405 12
15056 75528 10
748 53836 25
4647 47285 91
7745 7048 50
4840 75165 87
64018 31710 10
98635 13262 40
36784 52360 90
92985 1383 66
50766 51010 40
91166 36437 59
89790 90955 32
45956 15290 16
12697 88876 96
66834 15130 100
28706 88173 56
52747 80324 8
47391 11057 50
98903 41100 66
54466 6932 52
93993 62750 78
64634 7806 13
3036 63471 89
20608 9916 96
59029 49218 88
34088 54631 2
86221 39130 93
30771 22200 78
68052 2271 75
40301 25518 91
13781 48313 84
43750 56056 87
82052 97211 30
45391 90548 40
90080 74217 87
60933 9680 99
59759 44013 5
76454 27461 34
27719 75003 17
970 88970 51
94496 50508 67
37277 48861 54
96051 14953 36
49728 40160 72
70512 92517 55
20787 60781 36
84278 4393 60
9997 21910 81
1591 2307 10
97745 1876 84
38595 38762 64
30594 82385 12
43913 85170 49
99736 37780 12
99789 60618 77
64151 44361 21
11312 3648 17
70828 1179 7
12354 37855 8
17128 69425 15
10501 32279 39
33218 3397 52
99869 83750 76
43574 27097 40
80999 55095 57
55328 81655 80
75254 23922 9
50670 34240 91
22592 53532 88
6723 35944 73
56397 88711 68
97327 77991 12
59540 47093 70
40083 19942 40
53020 58437 95
21903 95664 91
20796 23184 8
82856 1285 35
47230 15689 78
9563 66459 19
89207 37740 49
19592 32232 57
84986 37800 93
42676 3248 17
87940 7331 53
96212 21556 97
95879 42558 34
82657 3207 7
30155 89264 77
18283 19651 32
84157 23767 4
23077 42464 7
76779 13141 67
76779 8296 45
58437 54334 67
42584 63276 30
99734 85766 65
18646 71605 23
17053 16981 85
66207 67461 89
49085 85920 80
69282 41569 60
43902 44750 96
84795 39526 19
37388 59707 17
11442 48404 46
19231 41109 23
77772 59259 35
77832 29230 46
13856 85310 34
82279 62834 46
56580 68113 27
83266 93282 53
42130 41428 18
48033 32708 92
90500 17892 78
59295 38433 95
95340 70121 35
44449 80485 60
5011 42479 66
27457 52881 55
42947 17603 99
55328 70198 64
97489 85267 66
42370 16855 64
55250 67056 72
39136 49347 66
85373 21886 22
12089 83366 51
19513 12947 59
80669 97330 49
13243 8613 12
72246 19833 30
300 20311 90
85413 98997 2
15259 91879 68
39117 22466 18
63545 65712 33
75837 78695 51
79885 72660 93
34495 87166 1
45295 95462 26
95647 63860 14
95462 13336 87
77418 70866 89
89679 47335 5
60968 16362 38
44928 22374 85
39905 89658 65
32134 71970 59
39905 84816 80
39117 91809 74
9676 90840 91
48762 63500 82
70866 69285 56
29748 80173 58
91628 45927 39
12099 97964 77
11885 14441 81
19513 25453 16
41372 23097 12
77222 1094 11
44314 90868 88
21858 44592 19
75579 69128 72
77700 41618 22
31747 80025 2
33995 15952 52
80751 66872 1
43243 390 37
20429 25579 8
25575 41370 67
85580 87157 29
80519 26118 49
95138 7513 58
86543 38209 35
60558 28002 88
50475 41636 70
6932 93106 43
78695 37814 30
78215 53046 17
89635 99224 20
48491 98590 99
43924 3877 14
27954 41393 57
63156 97760 59
99991 69856 97
43719 77468 13
54827 66796 68
37905 53818 90
72648 41868 29
53020 85929 45
46978 24257 20
91881 33511 94
88358 46235 6
20311 52214 31
90100 37462 26
37827 43216 91
17067 84279 74
45122 20677 75
88354 91594 7
92444 18263 97
43639 11950 9
76537 42348 31
14115 38933 73
90057 88140 4
46322 36911 96
6283 69278 68
85395 12731 66
26627 30843 81
73662 3376 36
87820 6735 96
40279 91297 14
46145 38949 89
14876 97934 43
54809 51385 68
89679 1925 47
42697 72396 3
45678 44531 76
80173 55061 87
13262 50536 53
65544 43229 1
72523 92867 90
45652 19811 68
18934 11678 33
52330 36649 82
6715 84261 11
7047 50274 32
48199 43722 16
20893 6933 62
44314 10635 34
27064 15832 58
75457 81332 96
96139 31229 39
2271 16727 92
89928 42015 71
20787 32249 66
14407 48512 97
53434 99946 90
60759 33895 67
46979 55949 15
60933 38324 93
83266 63083 77
15952 49070 53
4527 88506 96
87948 98751 1
43372 95731 47
90484 15685 61
55949 61199 17
39526 7121 65
73567 72464 75
20827 32722 57
4493 34624 57
74871 21306 48
20089 32290 68
91747 11890 72
44005 39271 13
21475 44113 11
21910 39227 41
42257 53265 33
8296 71852 30
23184 25470 65
44785 2297 43
27143 44703 70
58835 62823 76
14534 31244 20
49728 36548 21
31077 71705 43
14385 49349 80
97821 21658 76
79741 77040 7
58475 48105 32
98525 56323 63
55036 70648 60
38463 90027 6
54375 72483 91
72660 52970 78
4325 99289 62
33041 63688 32
52901 9775 83
88777 61925 18
59106 87964 10
39005 43101 81
24390 50739 67
68062 20617 45
34027 22925 10
93142 51854 41
60116 9153 21
56144 70249 36
56307 96118 10
92102 4923 25
70198 77467 79
55733 93595 58
93119 46003 25
16573 80387 75
2682 89780 1
21475 95334 13
4393 59265 82
92519 49892 65
29548 51420 57
52083 85252 90
15345 27035 11
55580 87372 12
34102 75474 88
73905 15963 11
14534 73226 91
35669 40944 100
66834 74690 40
21914 11319 12
78194 92647 99
39227 17041 76
96118 25354 30
84283 83901 64
25364 67265 33
78298 9441 59
15674 64666 40
40830 37410 8
39836 42516 33
99480 17667 32
30784 19137 17
88213 76205 69
7618 97953 81
72267 10777 79
93148 41788 77
15688 12854 89
98797 24451 80
68783 25711 29
61199 18734 3
60557 10281 72
4122 12650 71
45956 337 77
96215 15444 81
34240 37153 11
62583 80799 54
67194 80511 85
9543 33294 37
85975 70013 28
6452 37771 24
26371 50032 89
25453 32211 99
36949 30333 79
3058 44152 92
92543 80494 92
96693 58657 51
87557 99996 30
18866 32912 49
6139 96698 83
81884 74062 93
5990 69335 46
49301 74388 88
93755 3636 15
63 44895 38
56397 13303 44
5990 24991 51
88213 30467 13
42015 76463 61
85090 36014 83
71514 82094 3
54888 98803 47
94496 18469 93
52747 67081 26
88026 59542 85
46847 486 21
51420 43897 6
79741 22613 74
9104 81763 47
21712 86524 20
36936 99093 33
74871 82 97
99918 6948 47
7326 13491 35
79191 87494 4
7619 83921 12
97686 9308 95
43913 54843 11
94162 11864 37
26118 88244 27
13428 13493 100
65514 21185 1
2260 46151 65
18333 63715 1
56421 33838 13
53093 19518 47
24574 82224 35
13336 85912 31
45910 23287 56
73474 68847 92
4493 3015 86
85413 10035 69
37987 48088 12
49242 93104 19
82252 22511 70
11208 6037 24
11090 9036 45
18724 88803 26
84320 83418 1
26028 98771 24
65193 14043 98
67265 4492 61
86722 64005 17
95462 9122 65
71959 79775 60
24294 650 35
32198 42377 11
77436 74666 29
56262 88832 85
1191 63674 26
37462 87912 97
67334 37738 75
77510 85333 77
69856 82590 53
91510 2958 79
94894 77143 94
98803 567 99
40388 74272 60
14188 12298 49
86274 63190 39
82279 82135 83
33302 4903 56
44361 89390 79
61596 41595 71
27605 89737 84
49019 27040 20
90868 85300 48
56262 6852 72
47167 43948 99
13468 17257 53
76403 86853 100
53434 68163 4
60457 20872 3
66311 43718 65
71750 30056 42
27457 63378 62
89027 3810 27
10501 776 21
47758 33840 54
16635 70568 19
70236 58445 38
53769 83139 16
20619 66159 36
47758 26744 61
28623 99339 62
88051 47041 62
1315 28666 62
7404 47086 63
15347 7954 84
93993 10978 19
89264 78233 33
50171 65612 54
51351 31789 50
83403 97811 67
13493 30795 69
83234 59119 39
43718 99775 27
33840 54400 95
2526 58299 44
46983 51207 48
84795 26439 24
70700 62898 70
96812 24951 78
13428 36912 54
28059 92746 63
71778 45911 91
97995 5782 4
30354 96079 58
92985 85283 21
97757 89807 7
7141 40932 61
84330 33975 99
97159 18131 2
21590 68917 49
97792 64400 4
30590 29007 2
99261 19053 8
34157 91438 65
37266 25371 7
36949 79244 51
69366 99877 41
29158 89990 69
29734 2118 36
26070 50654 1
30363 48588 2
36912 68635 49
41618 90409 4
36596 80210 49
97811 32671 95
83473 565 50
66514 11905 96
10062 10033 78
41099 55176 78
99163 37717 93
31564 39841 11
2630 65972 57
92617 43898 35
68938 509 99
29677 75993 55
88517 14122 77
3160 62181 7
70052 79010 18
45112 85631 75
45078 56594 67
93266 3638 67
16696 19457 20
76239 48693 23
49988 89220 70
98669 5372 90
8738 27052 36
9864 21780 56
20906 86137 54
41093 5643 21
97821 75339 59
2377 58867 4
63852 57555 82
80669 37692 16
19231 60955 23
4122 26128 70
96568 76011 63
81764 67636 10
79775 61200 2
10978 91141 82
27202 56679 32
75713 13518 84
44733 52848 22
66625 86175 10
77457 71553 28
5863 955 28
85276 330 56
71832 79053 77
41914 20667 44
63860 34880 89
17467 70602 85
65446 73535 7
15056 17221 97
9323 90957 33
44733 95518 100
40106 66618 21
36273 23020 85
48393 33606 97
4393 55063 95
9997 54678 34
46238 33674 40
86867 33274 64
96686 39228 95
80511 56257 84
136 90129 35
36273 27080 55
92958 39926 33
19778 53026 71
79894 76461 81
78233 22270 80
75053 96581 17
23942 60619 10
31690 65614 8
93266 32415 64
11496 3930 68
84320 27590 81
28283 59539 61
68572 67968 53
29136 21883 88
14230 56677 96
82006 32958 12
53701 24103 45
6424 39619 15
27461 98536 78
50274 50661 70
61218 26360 75
89723 22428 60
50708 32875 43
9563 45138 46
87557 46821 22
50274 37851 2
85920 50530 19
49309 48844 97
26090 13484 20
53093 621 60
68824 52991 10
56580 90110 17
62823 36769 71
85765 6693 21
43718 55156 78
98405 42995 8
59259 89302 79
99658 99272 93
46975 86740 87
95973 94341 27
93409 45478 51
38762 56903 61
21475 85659 94
75401 31696 44
41789 59672 45
57037 64301 32
68938 7292 78
21333 81243 11
26744 93837 83
34610 66899 100
63674 37205 24
38807 44075 68
75584 87442 26
62725 4137 76
17053 73902 50
30590 93623 23
11366 94848 34
42549 45821 72
9892 56370 44
53093 33950 45
11312 90325 70
748 61753 45
